"ID";"okres";"kraj";"zriadovatel";"druh_skoly";"jazyk";"typ_skoly";"nazov";"ulica";"obec";"PSC";"sur_x";"sur_y";"tel_predvobla";"tel_cislo";"tel_cislo2";"tel_cislo3";"fax_cislo";"email";"email2";"email3";"adresa_www";"kod_kodsko";"postih";"postih1_nazov";"postih2_nazov";"postih3_nazov";"postih4_nazov"
"4194";"Detva";"Banskobystrickı";"Obec";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Základná umelecká škola";"Stook 47";"Stook";"96212";"19,3574";"48,5337";;;;;;;;;;"710255632";;;;;
"4195";"Bratislava IV";"Bratislavskı";"Obèianske zdruenia";;"Slovenskı";"Gymnázium";"Súkr. gym. CENADA";"Majerníkova 60";"Bratislava - Karlova Ves";"84105";"17,0621";"48,1498";;;"0907539416";;;;"jana.juraskova@centrumnadania.";;;"042363501";;;;;
"4196";"Piešany";"Trnavskı";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"PŠ ako šúèas Spoj.šk.";"Nám.sv.Cyrila a Metoda 9";"Vrbové";"92203";"17,7239";"48,6213";"033";"7792324";;;;"spojenaskola.vrbove@gmail.com";;;;"710253990";;;;;
"4197";"Trnava";"Trnavskı";"Súkromník";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkr.Gym. BESST";"Limbová 6051/3";"Trnava";"91702";"17,5952";"48,3735";"033";"0905460413";;;;"repasova@besst.sk";;;"www.besst.sk";"042297605";;;;;
"4198";"Púchov";"Trenèiansky";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"PŠ ako súèas SŠ";"Športovcov 1461/17";"Púchov";"02001";"18,3302";"49,1249";"042";"4632815";"0910795220";;"4711334";"szspu@szspv.edu.sk";"szspu@szspv.edu.sk";;"www.szspuchov.tym.sk";"710254997";;;;;
"4199";"Levice";"Nitriansky";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı - maïarskı ";"Špeciálna stredná škola";"Spoj. šk.i.s Odb. uè.i.";"F. Rákocziho 1";"Šahy";"93601";"18,9508";"48,0755";"036";"7411135";"7411134";;"7411134";"szsiasmsi@nextra.sk";;;"www.szsismsisahy.edupage.org";"710255152";;;;;
"4200";"Èadca";"ilinskı";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Praktická škola pri SŠ";"Palárikova 2758";"Èadca";"02201";"18,7897";"49,4379";"041";"4335117";;;;;;;;"710255870";;;;;
"4201";"ilina";"ilinskı";"Súkromník";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Súkromná PŠ";"Do Stošky 8";"ilina";"01004";"18,7406";"49,2208";"041";"7241128";;;;;;;;"042387841";;;;;
"4202";"Banská Štiavnica";"Banskobystrickı";"Obec";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ sluieb a lesníctva";"Kolpašská 1586/9";"Banská Štiavnica";"96956";"18,8931";"48,4587";;"0911066987";"0911240901";;"6922130";;"riaditel@sosbs.sk";;"www.sosbs.sk";"042317673";;;;;
"4203";"Brezno";"Banskobystrickı";"Obec";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"SOŠ techniky a sluieb";"Laskomerského 3";"Brezno";"97746";"19,6439";"48,8064";"048";"6304015";;;;"spsbrezno@stonline.sk";"mullerkarol@mail.t-com.sk";;"ssbrezno.edupage.org";"042317657";;;;;
"4204";"Rimavská Sobota";"Banskobystrickı";"Obec";"Stredná odborná škola";"Slovenskı - maïarskı ";"Stredná odborná škola";"SOŠ tech. a agropotr.";"Okruná 61";"Rimavská Sobota";"97901";"20,0185";"48,3833";"047";"5621527";"0903503794";;"5621974";"spojenaskola.rs@gmail.com";"skola@sosrs.edu.sk";;"www.sosrs.edu.sk";"042317665";;;;;
"4205";"Prešov";"Prešovskı";"Obèianske zdruenia";"Gymnázium";"Slovenskı a Anglickı bil.";"Gymnázium";"Súkromná spojená škola European English School - Gymnázium";"Solivarská 28";"Prešov";"08005";"21,2403";"49,0017";"051";"7713263";;;;"skola@sgpo.sk";;;"www.sukromnaskola.sk";"042384010";;;;;
"4206";"Sabinov";"Prešovskı";"Obec";"Stredná odborná škola";"Slovenskı";"Stredná odborná škola";"Spojená škola - SOŠ";"SNP 16";"Sabinov";"08301";"21,0981";"49,1028";"051";"4880100";"4880101";;"4880102";"sekretariat@sos-sb.vucpo.sk";"sossabinov@sossabinov.sk";;;"042383153";;;;;
"4207";"Michalovce";"Košickı";"Krajskı úrad, Okresnı úrad";"Odborné uèilište";"Slovenskı - maïarskı ";"Špeciálna stredná škola";"Spoj. škola - OU";"J. Dózsu 32";"Ve¾ké Kapušany";"07901";"22,0789";"48,5536";;;;;;;;;;"710254407";;;;;
"4208";"Michalovce";"Košickı";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spoj. škola - PŠ";"J. Dózsu 32";"Ve¾ké Kapušany";"07901";"22,079";"48,5536";;;;;;;;;;"710254350";;;;;
"4209";"Senica";"Trnavskı";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola s MŠ";"J.Mudrocha 1343/19";"Senica";"90501";"17,364";"48,6765";"034";"6514294";;;;"4zssenica@mail.t-com.sk";;;"www.zsmudrocha.edupage.sk";"042399769";;;;;
"4210";"Èadca";"ilinskı";"Obec";"Základná škola";"Slovenskı";"Základná škola";"Základná škola";"Mládenícka 1343";"Krásno nad Kysucou";"02302";"18,8347";"49,3869";"041";"4385293";;;;"zskraskys@gmail.com";;;"www.zskraskys.edu.sk";"042388767";;;;;
"4211";"Snina";"Prešovskı";"Krajskı úrad, Okresnı úrad";"Odborné uèilište internátne";"Slovenskı";"Špeciálna stredná škola";"Spojená škola";"Palárikova 1602/1";"Snina";"06901";"22,152";"48,9875";"057";"7625337";;;;"ouisnina@stonline.sk";;;;"042382530";;;;;
"4212";"Snina";"Prešovskı";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Praktická škola";"Palárikova 1602/1";"Snina";"06901";"22,1521";"48,9875";"057";"7625337";;;;"ouisnina@stonline.sk";;;;"710254199";;;;;
"4216";"Prievidza";"Trenèiansky";"Súkromník";"Obchodná akadémia";"Slovenskı";"Stredná odborná škola";"Súkromná OA";"Bakalárska 2";"Prievidza";"01001";"18,6213";"48,7707";"02";"903551992";"0902930201";;;"riaditel@soaza.sk";"riaditel@soaza.sk";;;"042378699";;;;;
"4217";"Komárno";"Nitriansky";"Súkromník";"Stredná odborná škola";"Maïarskı";"Stredná odborná škola";"Súkr. SOŠ-Szakközépisk.";"Hlavné námestie 35";"Bátorove Kosihy";"94634";"18,4118";"47,8305";"035";"7797747";;;;"ssos.bk@gmail.com";;;;"042428289";;;;;
"4218";"Martin";"ilinskı";"Obec";"Gymnázium";"Slovenskı";"Gymnázium";"Spojená škola-Gymnázium";"M. R. Štefánika 1";"Vrútky";"03861";"18,9244";"49,1114";"043";"4284740";"4281297";;"4281297";"riaditel@gvrutky.edu.sk";"markovic@mt.sanet.sk";;"www.gvrutky.edu.sk";"710261756";;;;;
"4219";"Humenné";"Prešovskı";"Súkromník";"Stredná pedagogická škola";"Slovenskı";"Stredná odborná škola";"Súkr. PaSA EBG";"Laborecká 66";"Humenné";"06601";"21,9107";"48,9339";"057";"0918597886";"0917930533";;;"info@spsa.sk";"humenne@spsa.sk";;"www.spsaebghe.sk";"042422132";;;;;
"4220";"Prešov";"Prešovskı";"Súkromník";"Konzervatórium";"Slovenskı";"Konzervatórium";"Súkr. konzervatórium";"M. Benku 7";"Prešov";"08001";"21,2404";"49,0017";"051";"0917568776";;;;"presov@skdk.sk";"stanekova.k@gmail.com";;;"042421560";;;;;
"4221";"Prešov";"Prešovskı";"Súkromník";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Súkrom. praktická škola";"Vodárenská 3";"Prešov";"08006";"21,2405";"49,0017";"051";"7743092";"0907993941";;;"autisti.skola@azet.sk";;;"www.francesco-skola.com";"042419034";;;;;
"4222";"Košice - okolie";"Košickı";"Cirkev, cirkevné spoloèenstvo";"Gymnázium";"Maïarskı";"Gymnázium";"Gymnázium bl.S.S. s VJM";"Èeskoslovenskej armády 15";"Moldava nad Bodvou";"04501";"21,0014";"48,614";;"0948246331";"0915900132";;;"salkahazi.sara@gmail.com";;;"www.salkahazi-saea.edupage.org";"042331099";;;;;
"4223";"Roòava";"Košickı";"Krajskı úrad, Okresnı úrad";"Praktická škola";"Slovenskı";"Špeciálna stredná škola";"Spoj.škola int. - PŠ";"Zeleného stromu 8";"Roòava";"04801";"20,5281";"48,6621";;;;;;;;;;"710257198";;;;;
"4224";"Spišská Nová Ves";"Košickı";"Súkromník";"Odborné uèilište";"Slovenskı";"Špeciálna stredná škola";"Súkr.spoj.škola SEZ- OU";"Maurerova 55";"Krompachy";"05342";"20,8741";"48,9116";;;;;;;;;;"710256701";;;;;
"4225";"Bratislava II";"Bratislavskı";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ s MŠ";"Vlèie hrdlo 50";"Bratislava - Ruinov";"82107";;;;;;;;"frantiska@gmail.com";"hanaharcarova@gmail.com";;;"050723227";;;;;
"4226";"Bratislava III";"Bratislavskı";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Èeská 10";"Bratislava - Nové Mesto";"83103";;;;"44450733";;;;"riaditel@gymnaziumceska.sk";;;;"042183529";;;;;
"4227";"Bratislava V";"Bratislavskı";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkr. ZŠ FELIX";"Haanova 28";"Bratislava - Petralka";"85104";;;;"0948277556";;;;"info@skolafelix.sk";;;;"042448484";;;;;
"4228";"Bratislava V";"Bratislavskı";"Súkromník";"Základná škola";"Slovenskı a Francúzsky bil.";"Základná škola";"S-ZŠ s MŠ franc-slov";"M. C. Sklodowskej 1";"Bratislava - Petralka";"85101";;;;"0908297128";;;;"zastupca@efib.sk";"zastupca@efib.sk";;;"042447445";;;;;
"4229";"Bratislava V";"Bratislavskı";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı a Ruskı bil.";"Základná škola";"Súkromná ZŠ";"Streènianska 20";"Bratislava - Petralka";"85105";;;;;;;;;"jozef@baca.sk";;;"050537431";;;;;
"4230";"Bratislava V";"Bratislavskı";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Vavilovova 18";"Bratislava - Petralka";"85101";;;;"0910975104";;;;"office@brilliantstars.sk";;;;"050448692";;;;;
"4231";"Malacky";"Bratislavskı";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná ZŠ";"51";"Plaveckı Štvrtok";"90068";;;;"0910407552";;;;"szsps@centrum.sk";"szsps@centrum.sk";;;"042415829";;;;;
"4232";"Senec";"Bratislavskı";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Kysucká 14";"Senec";"90301";;;;"43291108";;;;"info@skolasenec.sk";"riadite¾@skolasenec.sk";;"www.skolasenec.edupage.org";"050096630";;;;;
"4233";"Myjava";"Trenèiansky";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Stará Myjava 141";"Stará Myjava";"90701";;;;"0346215123";;;;"zs_staramyjava@centrum.sk";"pleskonova@zoznam.sk";;"www.zsstaramyjava.sk";"042285488";;;;;
"4234";"Partizánske";"Trenèiansky";"Cirkev, cirkevné spoloèenstvo";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Cirkevná ZŠ J.Krstite¾a";"Nám. SNP è. 200/22";"Partizánske";"95801";;;;"0904777709";;;;"sklene@kjk.sk";;;"www.kjk.sk";"042377498";;;;;
"4235";"Prievidza";"Trenèiansky";"Obec";"Základná škola";"Slovenskı";"Základná škola";"ZŠ s MŠ";"Malonecpalská ulica 206/3";"Prievidza";"97101";;;;"0465488384";;;"5488056";"zsmalonecpalska@gmail.com";"zsmalonecpalska@gmail.com";;"www.zsmaloncepd.stranka.info";"050895222";;;;;
"4236";"Námestovo";"ilinskı";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola s MŠ";"Vasi¾ov 58";"Vasi¾ov";"02951";;;;"0435591251";;;;"zssmsvasilov@gmail.com";;;"www.zsmsvasilov.edupage.org";"042214254";;;;;
"4237";"Banská Bystrica";"Banskobystrickı";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkr. základná škola";"Lazovná  6";"Banská Bystrica";"97401";;;;;;;;"smskreativ@gmail.com";;;;"042393141";;;;;
"4238";"Rimavská Sobota";"Banskobystrickı";"Súkromník";"Základná škola";"Slovenskı - maïarskı ";"Základná škola";"Súkr. základná škola";"K. Mikszátha 1";"Rimavská Sobota";"97901";;;;"0911344223";;;;"skolacreative@teatro.email";;;"www.skolacreative.sk";"042396727";;;;;
"4239";"Prešov";"Prešovskı";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ";"Pod Kalváriou 36";"Prešov";"08001";;;;;;;;"info@veselaskola.sk";;;;"050803042";;;;;
"4240";"Sabinov";"Prešovskı";"Obec";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Základná škola";"Ostrovany 250";"Ostrovany";"08222";;;;"0905848696";;;;"zs@obecostrovany.sk";"katkakurimska@post.sk";;;"710263945";;;;;
"4241";"Vranov nad Top¾ou";"Prešovskı";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Slovenskı";"Základná škola";"CZŠ s MŠ sv. D. Sávia";"Školská 650";"Vranov nad Top¾ou";"09301";;;;"0574464281";;;;"czsvranov@gmail.com";"czsvranov@post.sk";;"www.css-vranov.sk";"710261055";;;;;
"4242";"Košice IV";"Košickı";"Súkromník";"Základná škola";"Slovenskı";"Základná škola";"Súkromná ZŠ waldorfská";"Polárna 1";"Košice - Nad jazerom";"04012";;;;;;;;"ke@iwaldorf.sk";"katka.havrilova@centrum.sk";;"www.kosice.iwaldorf.sk";"042409136";;;;;
"4243";"Košice - okolie";"Košickı";"Súkromník";"ZŠ-roè.I. stupeò";"Slovenskı";"Základná škola";"Súkromná základná škola";"Kechnec 13/13";"Kechnec";"04458";;;;"0553071383";;;;"zskechnec@gmail.com";;;"www.szskechnec.edupage.org";"042407036";;;;;
"4244";"Košice - okolie";"Košickı";"Cirkev, cirkevné spoloèenstvo";"Základná škola";"Maïarskı";"Základná škola";"Cirk. spoj. škola - Cir";"Èeskoslovenskej armády 15";"Moldava nad Bodvou";"04501";;;;"0948246331";;;;"salkahazi.sara@gmail.com";;;;"710260300";;;;;
"4245";"Pezinok";"Bratislavskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Školská 11";"Slovenskı Grob";"90026";;;;"0905173180";;;;"szus.sl.grob@gmail.com";;;;"050441574";;;;;
"4246";"Senec";"Bratislavskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Hlavná 513/30";"Nová Dedinka";"90029";;;;"0905687456";;;;"atelierkompas@gmail.com";;;"www.atelierkompas.com";"042418836";;;;;
"4247";"Piešany";"Trnavskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. ZUŠ";"Zavretı kút 68";"Piešany";"92101";;;;"0905329130";;;;"muzart@orangemail.sk";;;;"042404711";;;;;
"4248";"Trnava";"Trnavskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Buèany 155";"Buèany";"91928";;;;"0905281606";;;;"informacie@suzus.sk";;;;"042402590";;;;;
"4249";"Trnava";"Trnavskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. ZUŠ";"Maxima Gorkého 21";"Trnava";"91700";;;;;;;;;;;;"710267231";;;;;
"4250";"Ilava";"Trenèiansky";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Školská 386";"Dubnica nad Váhom";"01841";;;;"0949719054";;;;"szuladce@gmail.com";"szusladce@gmail.com";;;"042377951";;;;;
"4251";"Ilava";"Trenèiansky";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Váska 399";"Ladce";"01863";;;;"0949719054";;;;"miro.muntag@gmail.com";"miro.muntag@gmail.com";;;"042378338";;;;;
"4252";"Partizánske";"Trenèiansky";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Agátová 396/5";"Partizánske";"95801";;;;"0905354641";;;;"janco@keramik.sk";"janco@keramik.sk";;"www.szusatelier.sk";"042276136";;;;;
"4253";"Prievidza";"Trenèiansky";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Sukr. ZUŠ Fantastic";"Chrenovec-Brusno 395";"Chrenovec - Brusno";"97232";;;;"0905259209";;;;"szusfantastic@tsfantastic.sk";"szusfantastic@tsfantastic.sk";;"www.fantastic.sk";"050501933";;;;;
"4254";"Prievidza";"Trenèiansky";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná spojená škola - ZUŠ";"M. Falešníka 6";"Prievidza";"97101";;;;"0905796231";;;;"eskolapd@eskolapd.sk";"eskolapd@eskolapd.sk";;"www.eskolapd.sk";"710262132";;;;;
"4255";"Trenèín";"Trenèiansky";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. ZUŠ";"Stromová 1";"Trenèín";"91101";;;;"0917358854";;;;"silvias@seznam.cz";"silvias@seznam.cz";;;"050819429";;;;;
"4256";"Nitra";"Nitriansky";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ ART PEGAS";"Štefánikova 140";"Nitra";"94901";;;;"0903220085";;;;"artpegas.nitra@gmail.com";"vi-kil@hotmail.com";;;"042428254";;;;;
"4257";"Èadca";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Skalité - Kudlov 781";"Skalité";"02314";;;;;;;;;;;;"710268807";;;;;
"4258";"Martin";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Bystrièka 137";"Bystrièka";"03804";;;;"0905603049";;;;"sirotka@umeleckaskola.sk";;;"www.umeleckaskola.sk";"042435099";;;;;
"4259";"Martin";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Drakovce 154";"Drakovce";"03802";;;;"0387486051";;;"7486051";"info@szusvu.sk";"info@szusvu.sk";;"www.szusvu.sk";"042434017";;;;;
"4260";"Martin";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Michaelliho 6";"Martin";"03601";;;;"0905603049";;;;"sirotka@umeleckaskola.sk";"sirotka@umeleckaskola.sk";;"www.umeleckaskola.sk";"042433649";;;;;
"4261";"Martin";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Necpaly 213";"Necpaly";"03812";;;;"0905603049";;;;"sirotka@umeleckaskola.sk";;;"www.umeleckaskola.sk";"042435111";;;;;
"4262";"Námestovo";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Nová cesta 361";"Bobrov";"02942";;;;"0915877311";;;;"szusheureka@gmail.com";;;;"042434165";;;;;
"4263";"Ruomberok";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ ALKANA";"Hurbanova 4";"Ruomberok";"03401";;;;"64361816";;;;"zus@alkana.sk";"zus@alkana.sk";;;"042389828";;;;;
"4264";"Tvrdošín";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"eleznièiarov 282/27";"Trstená";"02801";;;;;;;;;;;;"042434351";;;;;
"4265";"ilina";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Skalka 34";"Lietavská Lúèka";"01311";;;;"0903033586";;;;"szus.lietavskalucka@gmail.com";;;;"042433975";;;;;
"4266";"ilina";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Sv. Martina 245";"Terchová";"01306";;;;;;;;;;;;"710268521";;;;;
"4267";"ilina";"ilinskı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkromná ZUŠ";"Ruová 1637";"ilina";"01001";;;;"0915742478";;;;"mail.zilina@umeleckaskola.sk";"petra.novakova@umeleckaskola.sk";;"www.zilina.umeleckaskola.sk";"042433495";;;;;
"4268";"Banská Bystrica";"Banskobystrickı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. zákl. umel. škola";"Hiade¾ 14";"Hiade¾";"97661";;;;"0948103422";;;;"szustalent@gmail.com";"szustalent@gmail.com";;;"042316057";;;;;
"4269";"Brezno";"Banskobystrickı";"Obec";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Základná umelecká škola";"Školská 590/3";"He¾pa";"97668";;;;"0486700949";;;;;"alena.boselova@helpa.sk";;;"051098989";;;;;
"4270";"Brezno";"Banskobystrickı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. zákl. umel. škola";"Oslobodite¾ov 8";"Polomka";"97666";;;;"0911579111";;;;"riaditel@zuspolomka.sk";;;"www.talentarium.sk";"042308674";;;;;
"4271";"Detva";"Banskobystrickı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Základná umelecká škola";"Slatinské Lazy 112";"Slatinské Lazy";"96225";;;;"0905171698";;;;"simona.rinakova@post.sk";"simona.rinakova@post.sk";;;"042190801";;;;;
"4272";"Detva";"Banskobystrickı";"Obec";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Základná umelecká škola";"Stook 47";"Stook";"96212";;;;"0455455520";;;;"zus.cvc.stozok@gmail.com";"zus.cvc.stozok@gmail.com";;"zuscvcstozok.edupage.org";"042392977";;;;;
"4273";"Rimavská Sobota";"Banskobystrickı";"Súkromník";"Základná umelecká škola";"Slovenskı";"Základná umelecká škola";"Súkr. zákl.umel.škola";"Gemerskı Jablonec 244";"Gemerskı Jablonec";"98035";;;;"0903621456";;;;"dusan.gonda26@gmail.com";;;;"042314003";;;;;
